"Subject","DataType","Stage","List","Item","Restrictor","Condition","Simple","Pronoun","Quant","Binding","Control","Modal","Adverb","Unacc","Pass","Construction","Value","Where","Order","Zscore","Age","Education","Gender","Postcode"
"125","scale1","experiment","B",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",7,0,22,0.948683298050514,"18-29","BA","Female","Rishworth"
"125","scale1","experiment","B",21,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,40,0.948683298050514,"18-29","BA","Female","Rishworth"
"125","scale1","experiment","B",22,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,36,0.948683298050514,"18-29","BA","Female","Rishworth"
"125","scale1","experiment","B",23,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",6,1,32,0,"18-29","BA","Female","Rishworth"
"125","scale1","experiment","B",24,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",4,1,9,-1.89736659610103,"18-29","BA","Female","Rishworth"
"125","scale1","experiment","B",25,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",3,1,10,-2.84604989415154,"18-29","BA","Female","Rishworth"
"125","scale1","experiment","B",26,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",4,1,14,-1.89736659610103,"18-29","BA","Female","Rishworth"
"126","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",7,1,7,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",7,0,41,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,1,21,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,0,30,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",7,1,19,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",7,0,24,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",7,0,8,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",7,1,18,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,0,38,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,1,40,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",7,1,11,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,35,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",7,0,17,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",7,1,23,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",7,1,33,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",7,0,37,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",7,0,15,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",7,1,34,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",7,1,13,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,39,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",7,1,1,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",7,0,43,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",7,1,5,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",7,0,31,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",7,0,28,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",7,1,44,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",7,0,4,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",7,1,46,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",7,0,9,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",7,1,27,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,1,26,-1.35976625245843,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",7,0,45,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",7,0,12,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",7,1,29,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",7,0,2,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",7,1,14,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,1,22,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,0,32,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",7,0,6,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",7,1,25,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",21,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,10,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",22,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,42,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",23,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",7,1,20,0.286266579464932,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",24,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",4,1,36,-4.65183191630515,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",25,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",5,1,3,-3.00579908438179,"50-69","MA","Female","ox33"
"126","scale1","experiment","A",26,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",5,1,16,-3.00579908438179,"50-69","MA","Female","ox33"
"127","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",7,0,34,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",4,1,44,-0.237329509266271,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",1,1,37,-1.60197418754733,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,0,38,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",7,0,33,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",1,1,35,-1.60197418754733,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",6,0,11,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",6,1,22,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",2,1,17,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,0,25,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",6,0,4,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",4,1,24,-0.237329509266271,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",7,0,7,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",2,1,18,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",5,1,5,0.217552050160749,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",7,0,20,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",2,1,8,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",3,0,9,-0.692211068693291,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",4,1,15,-0.237329509266271,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,32,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",2,1,29,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",6,0,45,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",6,0,12,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",4,1,39,-0.237329509266271,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",6,0,10,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",2,1,21,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",6,0,6,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",6,1,13,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",2,1,2,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",7,0,40,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,0,1,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",2,1,26,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",5,0,14,0.217552050160749,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",2,1,31,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",7,0,28,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",2,1,46,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",2,1,16,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,0,36,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",6,0,3,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",4,1,43,-0.237329509266271,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",21,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",6,1,19,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",22,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,23,1.12731516901479,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",23,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",6,1,30,0.672433609587768,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",24,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",2,1,41,-1.14709262812031,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",25,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,42,-1.60197418754733,"30-49","GCSE","Male","BN17 Littlehampton"
"127","scale1","experiment","A",26,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",1,1,27,-1.60197418754733,"30-49","GCSE","Male","BN17 Littlehampton"
"128","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",6,0,24,1.3488038354253,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",5,1,41,0.848441122283658,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",5,0,7,0.848441122283658,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",4,1,17,0.348078409142013,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",3,1,3,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",3,0,4,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",2,0,14,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",1,1,31,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",2,1,27,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",3,0,35,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",7,1,34,1.84916654856695,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,39,1.84916654856695,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",3,0,12,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",2,1,19,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",2,0,6,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",1,1,29,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",3,0,1,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",4,1,20,0.348078409142013,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,33,1.84916654856695,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",7,1,42,1.84916654856695,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",1,0,15,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",3,1,36,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",3,0,10,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",3,1,44,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",6,0,25,1.3488038354253,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",2,1,40,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",2,1,16,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",2,0,37,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",4,1,38,0.348078409142013,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",5,0,45,0.848441122283658,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",1,1,43,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",1,0,46,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",2,1,9,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",3,0,23,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",3,0,18,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",3,1,28,-0.152284303999631,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",2,1,2,-0.652647017141275,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",5,0,11,0.848441122283658,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",1,1,8,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",1,0,13,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",21,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",6,1,30,1.3488038354253,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",22,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,32,1.84916654856695,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",23,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",6,1,22,1.3488038354253,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",24,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,26,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",25,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,21,-1.15300973028292,"50-69","A-levels","Female","SA71"
"128","scale1","experiment","A",26,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",1,1,5,-1.15300973028292,"50-69","A-levels","Female","SA71"
"130","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",7,0,5,1.27121755321352,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",5,1,32,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",6,0,10,0.628624064775915,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",4,1,26,-0.656562912099288,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",7,0,16,1.27121755321352,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",5,1,20,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",5,0,36,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",5,1,38,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",2,1,3,-1.94174988897449,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",6,0,27,0.628624064775915,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,29,1.27121755321352,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",5,1,41,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",6,0,4,0.628624064775915,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",5,1,42,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",5,0,6,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",4,1,43,-0.656562912099288,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",4,1,11,-0.656562912099288,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",7,0,31,1.27121755321352,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",3,1,9,-1.29915640053689,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,18,1.27121755321352,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",5,1,13,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",5,0,19,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",5,1,33,-0.0139694236616868,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",6,0,44,0.628624064775915,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",6,0,7,0.628624064775915,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
"130","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",4,1,46,-0.656562912099288,"30-49","PhD","Male","Reading%2C Berkshire%2C UK"
